,age,choice,createdAt,question,step,user,result,topic,ageGroup
5038,13,left,2019-06-13 06:24:47.084000+00:00,C_E_M_T,14,4b202f2d,correct,cards,11-13
4142,12,right,2019-06-13 06:24:47.263000+00:00,G_H_M_CT,29,3f89b162,type,geometry,11-13
10610,12,left,2019-06-13 06:24:47.285000+00:00,G_H_F_OT,18,9d611830,orientation,geometry,11-13
5354,13,left,2019-06-13 06:24:47.287000+00:00,G_H_F_CO,53,4dffc6c3,orientation,geometry,11-13
15449,13,right,2019-06-13 06:24:47.396000+00:00,A_E_M_C,17,e51897f9,correct,animals,11-13
6366,13,left,2019-06-13 06:24:47.915000+00:00,A_H_F_CO,23,5749dea9,orientation,animals,11-13
12410,12,left,2019-06-13 06:24:48.024000+00:00,C_E_M_T,14,b3feeaaa,correct,cards,11-13
13767,13,right,2019-06-13 06:24:48.195000+00:00,G_H_M_CO,28,c5e5b31e,color,geometry,11-13
12225,12,left,2019-06-13 06:24:48.203000+00:00,C_H_F_CO,18,b1636b69,color,cards,11-13
11141,13,right,2019-06-13 06:24:48.222000+00:00,C_H_M_CO,39,a400b644,color,cards,11-13
3340,12,right,2019-06-13 06:24:48.224000+00:00,G_H_F_CO,22,39fc62d1,color,geometry,11-13
17170,13,right,2019-06-13 06:24:48.369000+00:00,G_E_M_C,16,fdd0e131,correct,geometry,11-13
3628,12,left,2019-06-13 06:24:48.474000+00:00,C_E_M_T,11,3cd9b684,correct,cards,11-13
6018,12,right,2019-06-13 06:24:48.626000+00:00,G_H_M_CO,50,5609e644,color,geometry,11-13
10498,12,left,2019-06-13 06:24:48.824000+00:00,A_H_F_OT,45,9a04ec56,type,animals,11-13
7950,13,left,2019-06-13 06:24:48.859000+00:00,G_H_F_OT,36,699717fe,orientation,geometry,11-13
10166,12,left,2019-06-13 06:24:48.940000+00:00,C_E_M_C,10,8e852553,correct,cards,11-13
1439,11,right,2019-06-13 06:24:48.958000+00:00,C_H_M_CT,28,1efd22fd,type,cards,11-13
17353,12,right,2019-06-13 06:24:49.352000+00:00,G_E_M_O,12,fe725035,correct,geometry,11-13
8834,12,right,2019-06-13 06:24:49.648000+00:00,G_H_F_CO,49,7b12d939,color,geometry,11-13
16282,13,right,2019-06-13 06:24:49.661000+00:00,C_H_F_CO,38,ebedb039,orientation,cards,11-13
17248,13,left,2019-06-13 06:24:49.802000+00:00,A_E_M_O,10,fdd1d9d6,correct,animals,11-13
5348,13,right,2019-06-13 06:24:49.979000+00:00,C_H_F_OT,54,4dffc6c3,orientation,cards,11-13
7927,13,right,2019-06-13 06:24:49.989000+00:00,G_H_F_OT,36,699717fe,type,geometry,11-13
4050,12,left,2019-06-13 06:24:50.122000+00:00,G_H_F_OT,21,3f14100d,orientation,geometry,11-13
1641,12,left,2019-06-13 06:24:50.224000+00:00,C_H_F_CO,18,20eb777d,color,cards,11-13
13581,13,left,2019-06-13 06:24:50.280000+00:00,C_E_M_T,11,c4eac1b9,correct,cards,11-13
4193,13,right,2019-06-13 06:24:50.294000+00:00,A_H_M_CO,29,406ba868,color,animals,11-13
2921,11,left,2019-06-13 06:24:50.514000+00:00,A_H_F_OT,22,369b44f3,type,animals,11-13
9572,13,left,2019-06-13 06:24:50.523000+00:00,C_H_M_CT,31,845ef095,color,cards,11-13
12260,12,right,2019-06-13 06:24:50.545000+00:00,C_H_F_CT,19,b1636b69,type,cards,11-13
3362,12,left,2019-06-13 06:24:50.608000+00:00,G_H_F_CT,23,39fc62d1,color,geometry,11-13
16284,13,left,2019-06-13 06:24:50.658000+00:00,C_H_F_CO,38,ebedb039,color,cards,11-13
10590,12,right,2019-06-13 06:24:50.707000+00:00,G_H_F_CO,19,9d611830,color,geometry,11-13
1813,13,right,2019-06-13 06:24:50.730000+00:00,A_H_M_OT,31,21d41287,orientation,animals,11-13
5395,13,left,2019-06-13 06:24:50.747000+00:00,C_H_F_OT,54,4dffc6c3,type,cards,11-13
17168,13,left,2019-06-13 06:24:51.176000+00:00,G_E_M_T,17,fdd0e131,correct,geometry,11-13
6063,12,left,2019-06-13 06:24:51.212000+00:00,A_H_F_OT,51,5609e644,type,animals,11-13
13770,13,right,2019-06-13 06:24:51.233000+00:00,G_H_M_CT,29,c5e5b31e,type,geometry,11-13
9684,12,left,2019-06-13 06:24:51.278000+00:00,C_H_M_OT,29,86504e71,type,cards,11-13
6351,13,right,2019-06-13 06:24:51.414000+00:00,C_H_F_CO,24,5749dea9,orientation,cards,11-13
11114,13,right,2019-06-13 06:24:51.656000+00:00,A_H_F_CT,40,a400b644,color,animals,11-13
10511,12,right,2019-06-13 06:24:51.785000+00:00,A_H_F_OT,45,9a04ec56,orientation,animals,11-13
5337,12,left,2019-06-13 06:24:51.914000+00:00,A_H_F_OT,51,4debd8ca,type,animals,11-13
15476,13,left,2019-06-13 06:24:52.045000+00:00,A_H_F_CT,18,e51897f9,type,animals,11-13
1601,12,right,2019-06-13 06:24:52.349000+00:00,C_H_F_CT,19,20eb777d,type,cards,11-13
11237,13,right,2019-06-13 06:24:52.355000+00:00,A_H_F_OT,25,a63a8a12,orientation,animals,11-13
4136,12,right,2019-06-13 06:24:52.361000+00:00,C_H_M_CO,30,3f89b162,color,cards,11-13
666,12,right,2019-06-13 06:24:52.438000+00:00,G_H_F_OT,24,152139ff,type,geometry,11-13
13383,13,right,2019-06-13 06:24:52.636000+00:00,C_E_F_O,8,c3d70cd2,correct,cards,11-13
4046,12,right,2019-06-13 06:24:52.677000+00:00,G_H_F_CO,22,3f14100d,color,geometry,11-13
3360,12,left,2019-06-13 06:24:52.677000+00:00,C_H_F_CO,24,39fc62d1,color,cards,11-13
12024,12,right,2019-06-13 06:24:52.714000+00:00,G_E_M_C,16,ad9e76fe,correct,geometry,11-13
5378,13,right,2019-06-13 06:24:52.885000+00:00,C_H_M_OT,55,4dffc6c3,orientation,cards,11-13
4215,13,left,2019-06-13 06:24:53.052000+00:00,C_H_M_CO,30,406ba868,orientation,cards,11-13
7960,13,left,2019-06-13 06:24:53.097000+00:00,G_H_M_OT,37,699717fe,orientation,geometry,11-13
11941,11,right,2019-06-13 06:24:53.175000+00:00,C_H_F_CT,22,ace1065a,type,cards,11-13
17162,13,left,2019-06-13 06:24:53.177000+00:00,C_H_F_CO,18,fdd0e131,color,cards,11-13
1493,11,right,2019-06-13 06:24:53.425000+00:00,C_H_M_OT,29,1efd22fd,orientation,cards,11-13
8827,12,left,2019-06-13 06:24:53.630000+00:00,G_H_F_CO,49,7b12d939,orientation,geometry,11-13
12554,12,right,2019-06-13 06:24:53.930000+00:00,A_E_F_C,8,b4b278b9,correct,animals,11-13
6017,12,left,2019-06-13 06:24:53.979000+00:00,C_H_F_CT,52,5609e644,color,cards,11-13
9551,13,right,2019-06-13 06:24:54.031000+00:00,C_H_M_OT,32,845ef095,orientation,cards,11-13
16306,13,left,2019-06-13 06:24:54.046000+00:00,C_H_M_CO,39,ebedb039,orientation,cards,11-13
2931,11,left,2019-06-13 06:24:54.163000+00:00,A_H_F_CO,23,369b44f3,orientation,animals,11-13
5335,12,right,2019-06-13 06:24:54.200000+00:00,C_H_F_CT,52,4debd8ca,type,cards,11-13
12201,12,right,2019-06-13 06:24:54.389000+00:00,C_H_F_OT,20,b1636b69,orientation,cards,11-13
8241,12,right,2019-06-13 06:24:54.417000+00:00,A_E_M_C,17,6bf9f713,correct,animals,11-13
17277,13,right,2019-06-13 06:24:54.433000+00:00,A_E_M_C,11,fdd1d9d6,correct,animals,11-13
10501,12,left,2019-06-13 06:24:54.589000+00:00,A_H_M_OT,46,9a04ec56,type,animals,11-13
643,12,left,2019-06-13 06:24:54.961000+00:00,G_H_F_CO,25,152139ff,orientation,geometry,11-13
5372,13,left,2019-06-13 06:24:54.979000+00:00,G_H_F_CT,56,4dffc6c3,color,geometry,11-13
10568,12,right,2019-06-13 06:24:55.068000+00:00,G_H_F_CT,20,9d611830,type,geometry,11-13
4047,12,left,2019-06-13 06:24:55.121000+00:00,G_H_F_CT,23,3f14100d,color,geometry,11-13
7089,12,right,2019-06-13 06:24:55.122000+00:00,C_H_M_CO,39,5cb735d7,color,cards,11-13
12020,12,left,2019-06-13 06:24:55.276000+00:00,G_E_M_T,17,ad9e76fe,correct,geometry,11-13
17192,13,right,2019-06-13 06:24:55.388000+00:00,C_H_F_CT,19,fdd0e131,type,cards,11-13
11130,13,left,2019-06-13 06:24:55.668000+00:00,A_H_F_CT,40,a400b644,type,animals,11-13
9678,12,left,2019-06-13 06:24:55.695000+00:00,A_H_M_CT,30,86504e71,type,animals,11-13
4200,13,right,2019-06-13 06:24:55.720000+00:00,C_H_M_CT,31,406ba868,type,cards,11-13
1480,11,left,2019-06-13 06:24:55.808000+00:00,G_H_M_OT,30,1efd22fd,orientation,geometry,11-13
5554,12,right,2019-06-13 06:24:55.895000+00:00,C_E_M_O,15,4e997729,correct,cards,11-13
5398,13,right,2019-06-13 06:24:56.005000+00:00,G_H_F_CT,56,4dffc6c3,type,geometry,11-13
4125,12,right,2019-06-13 06:24:56.020000+00:00,C_H_M_CT,31,3f89b162,type,cards,11-13
3382,12,right,2019-06-13 06:24:56.022000+00:00,C_H_F_CT,25,39fc62d1,type,cards,11-13
7344,11,right,2019-06-13 06:24:56.061000+00:00,C_H_F_CT,47,5e5d39f2,type,cards,11-13
15482,13,left,2019-06-13 06:24:56.074000+00:00,A_H_F_OT,19,e51897f9,type,animals,11-13
1517,12,left,2019-06-13 06:24:56.096000+00:00,A_E_F_C,8,20204888,wrong,animals,11-13
1761,13,left,2019-06-13 06:24:56.130000+00:00,A_H_M_CO,32,21d41287,orientation,animals,11-13
13748,13,right,2019-06-13 06:24:56.182000+00:00,C_H_M_CO,30,c5e5b31e,color,cards,11-13
1647,12,left,2019-06-13 06:24:56.430000+00:00,C_H_F_OT,20,20eb777d,type,cards,11-13
14927,13,right,2019-06-13 06:24:56.576000+00:00,C_H_M_OT,35,d855e60f,orientation,cards,11-13
16310,13,left,2019-06-13 06:24:56.623000+00:00,A_H_F_CT,40,ebedb039,type,animals,11-13
17316,12,right,2019-06-13 06:24:56.676000+00:00,G_E_M_C,13,fe725035,correct,geometry,11-13
11250,13,left,2019-06-13 06:24:56.697000+00:00,A_H_F_CO,26,a63a8a12,orientation,animals,11-13
10519,12,right,2019-06-13 06:24:56.730000+00:00,C_H_F_CT,47,9a04ec56,type,cards,11-13
9618,13,left,2019-06-13 06:24:56.854000+00:00,A_H_M_CT,33,845ef095,type,animals,11-13
8830,12,left,2019-06-13 06:24:57.131000+00:00,G_H_M_CO,50,7b12d939,orientation,geometry,11-13
1586,12,right,2019-06-13 06:24:57.182000+00:00,A_E_F_C,8,20204888,correct,animals,11-13
11913,11,right,2019-06-13 06:24:57.243000+00:00,C_H_F_OT,23,ace1065a,orientation,cards,11-13
5312,12,left,2019-06-13 06:24:57.264000+00:00,G_H_F_CO,53,4debd8ca,orientation,geometry,11-13
8273,12,left,2019-06-13 06:24:57.368000+00:00,A_H_F_CT,18,6bf9f713,type,animals,11-13
17183,13,left,2019-06-13 06:24:57.449000+00:00,C_H_F_OT,20,fdd0e131,type,cards,11-13
6345,13,right,2019-06-13 06:24:57.766000+00:00,C_H_F_CT,25,5749dea9,type,cards,11-13
4201,13,left,2019-06-13 06:24:57.860000+00:00,C_H_M_OT,32,406ba868,type,cards,11-13
664,12,left,2019-06-13 06:24:57.861000+00:00,G_H_F_CT,26,152139ff,color,geometry,11-13
10539,12,left,2019-06-13 06:24:57.915000+00:00,C_H_F_CT,47,9a04ec56,color,cards,11-13
5403,13,right,2019-06-13 06:24:57.979000+00:00,G_H_M_CT,57,4dffc6c3,type,geometry,11-13
3616,12,right,2019-06-13 06:24:58.028000+00:00,G_E_M_O,12,3cd9b684,correct,geometry,11-13
16257,13,right,2019-06-13 06:24:58.232000+00:00,A_H_F_CT,40,ebedb039,color,animals,11-13
7094,12,left,2019-06-13 06:24:58.258000+00:00,A_H_F_CT,40,5cb735d7,type,animals,11-13
13392,13,right,2019-06-13 06:24:58.369000+00:00,A_E_M_T,9,c3d70cd2,wrong,animals,11-13
4071,12,left,2019-06-13 06:24:58.482000+00:00,A_H_F_CT,24,3f14100d,type,animals,11-13
1503,11,left,2019-06-13 06:24:58.637000+00:00,G_H_M_CO,31,1efd22fd,orientation,geometry,11-13
1750,13,right,2019-06-13 06:24:58.845000+00:00,C_H_M_CO,33,21d41287,color,cards,11-13
1588,12,right,2019-06-13 06:24:59.079000+00:00,G_H_F_OT,21,20eb777d,type,geometry,11-13
7354,11,left,2019-06-13 06:24:59.097000+00:00,C_H_M_CT,48,5e5d39f2,color,cards,11-13
13344,13,left,2019-06-13 06:24:59.417000+00:00,A_E_M_T,9,c3d70cd2,correct,animals,11-13
14972,13,left,2019-06-13 06:24:59.519000+00:00,G_H_F_OT,36,d855e60f,orientation,geometry,11-13
6024,12,right,2019-06-13 06:24:59.570000+00:00,G_H_F_CO,53,5609e644,color,geometry,11-13
9677,12,left,2019-06-13 06:24:59.571000+00:00,A_H_M_OT,31,86504e71,type,animals,11-13
7963,13,left,2019-06-13 06:24:59.666000+00:00,C_H_F_CO,38,699717fe,color,cards,11-13
9581,13,left,2019-06-13 06:24:59.907000+00:00,A_H_M_OT,34,845ef095,type,animals,11-13
10585,12,left,2019-06-13 06:24:59.958000+00:00,C_H_F_CO,21,9d611830,color,cards,11-13
11113,13,right,2019-06-13 06:25:00.006000+00:00,A_H_M_CT,41,a400b644,color,animals,11-13
11963,11,left,2019-06-13 06:25:00.058000+00:00,A_H_F_CT,24,ace1065a,type,animals,11-13
7929,13,right,2019-06-13 06:25:00.396000+00:00,C_H_F_CO,38,699717fe,orientation,cards,11-13
16683,12,left,2019-06-13 06:25:00.456000+00:00,C_E_M_T,11,f600d87f,correct,cards,11-13
15446,13,left,2019-06-13 06:25:00.546000+00:00,A_H_F_CO,20,e51897f9,orientation,animals,11-13
8843,12,right,2019-06-13 06:25:00.547000+00:00,A_H_F_OT,51,7b12d939,orientation,animals,11-13
3596,12,right,2019-06-13 06:25:00.594000+00:00,G_E_M_C,13,3cd9b684,correct,geometry,11-13
17339,12,left,2019-06-13 06:25:00.759000+00:00,G_E_M_T,14,fe725035,correct,geometry,11-13
17171,13,right,2019-06-13 06:25:00.766000+00:00,A_H_F_CT,21,fdd0e131,color,animals,11-13
14965,13,right,2019-06-13 06:25:00.846000+00:00,G_H_F_OT,36,d855e60f,type,geometry,11-13
5357,13,left,2019-06-13 06:25:00.931000+00:00,A_H_F_CO,58,4dffc6c3,orientation,animals,11-13
7111,12,right,2019-06-13 06:25:00.941000+00:00,A_H_F_CT,40,5cb735d7,color,animals,11-13
1661,12,right,2019-06-13 06:25:00.969000+00:00,G_H_F_CO,22,20eb777d,color,geometry,11-13
12370,12,right,2019-06-13 06:25:00.998000+00:00,G_E_M_O,15,b3feeaaa,correct,geometry,11-13
616,12,left,2019-06-13 06:25:01.073000+00:00,A_H_M_CT,27,152139ff,type,animals,11-13
1800,13,left,2019-06-13 06:25:01.104000+00:00,C_H_M_CT,34,21d41287,color,cards,11-13
4090,12,left,2019-06-13 06:25:01.216000+00:00,A_H_F_OT,25,3f14100d,type,animals,11-13
12212,12,left,2019-06-13 06:25:01.327000+00:00,A_H_F_CT,21,b1636b69,type,animals,11-13
4173,12,left,2019-06-13 06:25:01.333000+00:00,C_H_M_OT,32,3f89b162,type,cards,11-13
6337,13,right,2019-06-13 06:25:01.415000+00:00,C_H_F_OT,26,5749dea9,orientation,cards,11-13
2257,13,left,2019-06-13 06:25:01.418000+00:00,A_E_M_O,13,2b65ad66,correct,animals,11-13
5350,13,right,2019-06-13 06:25:01.569000+00:00,A_H_F_CO,58,4dffc6c3,color,animals,11-13
5330,12,right,2019-06-13 06:25:01.665000+00:00,C_H_F_OT,54,4debd8ca,orientation,cards,11-13
10508,12,left,2019-06-13 06:25:01.862000+00:00,C_H_M_CT,48,9a04ec56,color,cards,11-13
5023,13,left,2019-06-13 06:25:01.866000+00:00,G_E_M_O,15,4b202f2d,wrong,geometry,11-13
1497,11,left,2019-06-13 06:25:01.878000+00:00,G_H_M_CT,32,1efd22fd,color,geometry,11-13
10190,12,left,2019-06-13 06:25:01.924000+00:00,C_E_M_T,11,8e852553,correct,cards,11-13
14461,12,left,2019-06-13 06:25:02.034000+00:00,A_E_F_O,7,ce7c2293,wrong,animals,11-13
11115,13,right,2019-06-13 06:25:02.195000+00:00,G_H_F_OT,42,a400b644,type,geometry,11-13
4181,13,right,2019-06-13 06:25:02.320000+00:00,G_H_M_OT,33,406ba868,type,geometry,11-13
5269,12,left,2019-06-13 06:25:02.454000+00:00,C_H_F_OT,54,4debd8ca,type,cards,11-13
7359,11,left,2019-06-13 06:25:02.568000+00:00,G_H_F_CO,49,5e5d39f2,orientation,geometry,11-13
11288,13,left,2019-06-13 06:25:02.659000+00:00,C_H_M_CO,27,a63a8a12,orientation,cards,11-13
12032,12,right,2019-06-13 06:25:02.685000+00:00,A_H_F_CT,18,ad9e76fe,color,animals,11-13
11938,11,left,2019-06-13 06:25:02.844000+00:00,A_H_F_OT,25,ace1065a,type,animals,11-13
6011,12,right,2019-06-13 06:25:02.851000+00:00,C_H_F_OT,54,5609e644,orientation,cards,11-13
15459,13,right,2019-06-13 06:25:03.292000+00:00,C_H_F_CO,21,e51897f9,orientation,cards,11-13
8842,12,left,2019-06-13 06:25:03.382000+00:00,C_H_F_CT,52,7b12d939,color,cards,11-13
1778,13,left,2019-06-13 06:25:03.706000+00:00,C_H_M_OT,35,21d41287,type,cards,11-13
7918,13,left,2019-06-13 06:25:03.724000+00:00,C_H_M_CO,39,699717fe,orientation,cards,11-13
4057,12,right,2019-06-13 06:25:03.867000+00:00,A_H_F_CO,26,3f14100d,color,animals,11-13
5396,13,right,2019-06-13 06:25:03.895000+00:00,A_H_M_CO,59,4dffc6c3,color,animals,11-13
7077,12,left,2019-06-13 06:25:03.941000+00:00,A_H_M_CT,41,5cb735d7,type,animals,11-13
9646,12,right,2019-06-13 06:25:03.992000+00:00,A_H_M_CO,32,86504e71,color,animals,11-13
10510,12,right,2019-06-13 06:25:04.084000+00:00,G_H_F_CO,49,9a04ec56,color,geometry,11-13
4223,13,right,2019-06-13 06:25:04.111000+00:00,G_H_M_CO,34,406ba868,color,geometry,11-13
6020,12,left,2019-06-13 06:25:04.135000+00:00,C_H_F_OT,54,5609e644,type,cards,11-13
1620,12,left,2019-06-13 06:25:04.164000+00:00,G_H_F_CT,23,20eb777d,color,geometry,11-13
1583,12,right,2019-06-13 06:25:04.259000+00:00,G_E_M_O,9,20204888,correct,geometry,11-13
4981,13,right,2019-06-13 06:25:04.530000+00:00,G_E_M_O,15,4b202f2d,correct,geometry,11-13
3567,12,left,2019-06-13 06:25:04.751000+00:00,G_E_M_T,14,3cd9b684,correct,geometry,11-13
11100,13,left,2019-06-13 06:25:04.810000+00:00,C_H_F_CO,43,a400b644,color,cards,11-13
10480,12,left,2019-06-13 06:25:04.821000+00:00,G_H_F_CO,49,9a04ec56,orientation,geometry,11-13
11291,13,right,2019-06-13 06:25:04.991000+00:00,C_H_M_CT,28,a63a8a12,type,cards,11-13
9350,13,right,2019-06-13 06:25:05.004000+00:00,G_E_M_O,12,7f742cfe,correct,geometry,11-13
5303,12,left,2019-06-13 06:25:05.205000+00:00,C_H_M_OT,55,4debd8ca,type,cards,11-13
5527,12,left,2019-06-13 06:25:05.284000+00:00,C_E_M_C,16,4e997729,correct,cards,11-13
617,12,left,2019-06-13 06:25:05.352000+00:00,A_H_M_OT,28,152139ff,type,animals,11-13
1483,11,left,2019-06-13 06:25:05.507000+00:00,A_H_M_CT,33,1efd22fd,type,animals,11-13
11907,11,left,2019-06-13 06:25:05.860000+00:00,A_H_F_CO,26,ace1065a,orientation,animals,11-13
4147,12,right,2019-06-13 06:25:05.874000+00:00,A_H_M_CT,33,3f89b162,color,animals,11-13
5393,13,left,2019-06-13 06:25:05.912000+00:00,C_H_F_OT,60,4dffc6c3,type,cards,11-13
17347,12,left,2019-06-13 06:25:06.053000+00:00,A_E_M_T,15,fe725035,correct,animals,11-13
1087,12,left,2019-06-13 06:25:06.092000+00:00,G_E_F_C,3,1a32160b,correct,geometry,11-13
12221,12,left,2019-06-13 06:25:06.141000+00:00,A_H_F_OT,22,b1636b69,type,animals,11-13
1643,12,left,2019-06-13 06:25:06.148000+00:00,A_H_F_CT,24,20eb777d,type,animals,11-13
4253,13,left,2019-06-13 06:25:06.244000+00:00,G_H_M_CT,35,406ba868,color,geometry,11-13
95,13,right,2019-06-13 06:25:06.264000+00:00,A_E_M_C,11,1147ad30,correct,animals,11-13
4054,12,right,2019-06-13 06:25:06.347000+00:00,C_H_M_CO,27,3f14100d,color,cards,11-13
1788,13,left,2019-06-13 06:25:06.396000+00:00,G_H_F_OT,36,21d41287,orientation,geometry,11-13
7067,12,right,2019-06-13 06:25:06.441000+00:00,G_H_F_OT,42,5cb735d7,type,geometry,11-13
7355,11,right,2019-06-13 06:25:06.477000+00:00,G_H_F_CO,49,5e5d39f2,color,geometry,11-13
16704,12,right,2019-06-13 06:25:06.774000+00:00,G_E_M_O,12,f600d87f,correct,geometry,11-13
5000,13,right,2019-06-13 06:25:06.815000+00:00,G_E_M_C,16,4b202f2d,correct,geometry,11-13
13603,13,right,2019-06-13 06:25:07.010000+00:00,G_E_M_O,12,c4eac1b9,correct,geometry,11-13
10528,12,right,2019-06-13 06:25:07.044000+00:00,G_H_M_CO,50,9a04ec56,color,geometry,11-13
12015,12,left,2019-06-13 06:25:07.135000+00:00,A_H_F_OT,19,ad9e76fe,type,animals,11-13
9645,12,left,2019-06-13 06:25:07.289000+00:00,G_H_M_OT,33,86504e71,orientation,geometry,11-13
7971,13,left,2019-06-13 06:25:07.292000+00:00,A_H_F_CT,40,699717fe,type,animals,11-13
6347,13,left,2019-06-13 06:25:07.333000+00:00,C_H_M_CO,27,5749dea9,orientation,cards,11-13
1784,13,right,2019-06-13 06:25:07.355000+00:00,G_H_F_OT,36,21d41287,type,geometry,11-13
14980,12,left,2019-06-13 06:25:07.485000+00:00,A_E_M_O,13,d8949e02,correct,animals,11-13
5415,13,right,2019-06-13 06:25:07.597000+00:00,G_H_F_CT,61,4dffc6c3,type,geometry,11-13
12508,12,right,2019-06-13 06:25:07.704000+00:00,G_E_M_O,9,b4b278b9,correct,geometry,11-13
12418,12,right,2019-06-13 06:25:07.775000+00:00,G_E_M_C,16,b3feeaaa,correct,geometry,11-13
5327,12,right,2019-06-13 06:25:07.838000+00:00,G_H_F_CT,56,4debd8ca,type,geometry,11-13
15455,13,right,2019-06-13 06:25:08.123000+00:00,C_H_F_CT,22,e51897f9,type,cards,11-13
11140,13,right,2019-06-13 06:25:08.341000+00:00,A_H_F_CT,44,a400b644,color,animals,11-13
6055,12,right,2019-06-13 06:25:08.388000+00:00,C_H_M_OT,55,5609e644,orientation,cards,11-13
1653,12,left,2019-06-13 06:25:08.408000+00:00,A_H_F_OT,25,20eb777d,type,animals,11-13
2924,11,left,2019-06-13 06:25:08.452000+00:00,C_H_F_CO,24,369b44f3,color,cards,11-13
4056,12,left,2019-06-13 06:25:08.458000+00:00,C_H_M_CT,28,3f14100d,color,cards,11-13
10584,12,right,2019-06-13 06:25:08.523000+00:00,C_H_F_CT,22,9d611830,type,cards,11-13
1482,11,left,2019-06-13 06:25:08.539000+00:00,A_H_M_OT,34,1efd22fd,type,animals,11-13
5326,12,left,2019-06-13 06:25:08.579000+00:00,G_H_F_CT,56,4debd8ca,color,geometry,11-13
11241,13,right,2019-06-13 06:25:08.602000+00:00,C_H_M_OT,29,a63a8a12,orientation,cards,11-13
7109,12,left,2019-06-13 06:25:08.632000+00:00,C_H_F_CO,43,5cb735d7,color,cards,11-13
8835,12,left,2019-06-13 06:25:08.763000+00:00,G_H_F_CO,53,7b12d939,orientation,geometry,11-13
7326,11,right,2019-06-13 06:25:08.854000+00:00,G_H_M_CO,50,5e5d39f2,color,geometry,11-13
673,12,left,2019-06-13 06:25:08.977000+00:00,A_H_M_CO,29,152139ff,orientation,animals,11-13
16658,12,right,2019-06-13 06:25:09.245000+00:00,G_E_M_C,13,f600d87f,correct,geometry,11-13
13351,13,left,2019-06-13 06:25:09.256000+00:00,A_E_M_O,10,c3d70cd2,correct,animals,11-13
5359,13,left,2019-06-13 06:25:09.547000+00:00,A_H_F_CO,62,4dffc6c3,orientation,animals,11-13
14522,12,right,2019-06-13 06:25:09.608000+00:00,A_E_F_O,7,ce7c2293,correct,animals,11-13
9624,12,right,2019-06-13 06:25:09.638000+00:00,G_H_M_CO,34,86504e71,color,geometry,11-13
12017,12,right,2019-06-13 06:25:09.714000+00:00,A_H_F_CO,20,ad9e76fe,color,animals,11-13
8235,12,left,2019-06-13 06:25:09.815000+00:00,A_H_F_OT,19,6bf9f713,type,animals,11-13
10227,12,left,2019-06-13 06:25:09.847000+00:00,A_E_M_T,12,8e852553,correct,animals,11-13
17205,13,left,2019-06-13 06:25:10.314000+00:00,A_H_F_OT,22,fdd0e131,type,animals,11-13
1533,12,right,2019-06-13 06:25:10.466000+00:00,G_E_M_C,10,20204888,correct,geometry,11-13
5007,13,left,2019-06-13 06:25:10.579000+00:00,G_E_M_T,17,4b202f2d,correct,geometry,11-13
6053,12,left,2019-06-13 06:25:10.587000+00:00,G_H_F_CT,56,5609e644,color,geometry,11-13
4194,13,left,2019-06-13 06:25:10.636000+00:00,G_H_F_OT,36,406ba868,orientation,geometry,11-13
16295,13,left,2019-06-13 06:25:10.663000+00:00,A_H_M_CT,41,ebedb039,type,animals,11-13
11087,13,left,2019-06-13 06:25:10.665000+00:00,A_H_F_OT,45,a400b644,type,animals,11-13
15420,13,right,2019-06-13 06:25:10.769000+00:00,C_H_F_OT,23,e51897f9,orientation,cards,11-13
4040,12,right,2019-06-13 06:25:10.874000+00:00,C_H_M_OT,29,3f14100d,orientation,cards,11-13
9353,13,right,2019-06-13 06:25:11.102000+00:00,G_E_M_C,13,7f742cfe,correct,geometry,11-13
3380,12,left,2019-06-13 06:25:11.284000+00:00,C_H_F_OT,26,39fc62d1,type,cards,11-13
6071,12,right,2019-06-13 06:25:11.416000+00:00,G_H_F_CT,56,5609e644,type,geometry,11-13
12392,12,left,2019-06-13 06:25:11.539000+00:00,G_E_M_T,17,b3feeaaa,correct,geometry,11-13
14936,13,left,2019-06-13 06:25:11.741000+00:00,G_H_M_OT,37,d855e60f,orientation,geometry,11-13
9690,12,left,2019-06-13 06:25:11.880000+00:00,G_H_M_CT,35,86504e71,color,geometry,11-13
7072,12,left,2019-06-13 06:25:11.916000+00:00,A_H_F_CT,44,5cb735d7,type,animals,11-13
1629,12,left,2019-06-13 06:25:11.999000+00:00,A_H_F_CO,26,20eb777d,orientation,animals,11-13
