,user,step,createdAt,question,result,topic,ageGroup,uniqueQuestionID,type,feature
198,12460a06,9,2019-06-13 06:45:18.535000+00:00,G_E_M_O,correct,geometry,8-10,G_E_M_O_INTRO,INTRO,orientation
199,12460a06,10,2019-06-13 06:45:24.524000+00:00,G_E_M_C,correct,geometry,8-10,G_E_M_C_INTRO,INTRO,color
200,12460a06,11,2019-06-13 06:45:27.765000+00:00,G_E_M_T,correct,geometry,8-10,G_E_M_T_INTRO,INTRO,type
201,12460a06,12,2019-06-13 06:45:31.991000+00:00,C_E_M_O,correct,cards,8-10,C_E_M_O_INTRO,INTRO,orientation
202,12460a06,13,2019-06-13 06:45:46.787000+00:00,C_E_M_C,correct,cards,8-10,C_E_M_C_INTRO,INTRO,color
203,12460a06,14,2019-06-13 06:45:50.511000+00:00,C_E_M_T,correct,cards,8-10,C_E_M_T_INTRO,INTRO,type
204,12460a06,15,2019-06-13 06:45:53.932000+00:00,A_E_M_T,correct,animals,8-10,A_E_M_T_INTRO,INTRO,type
205,12460a06,16,2019-06-13 06:46:01.440000+00:00,A_E_M_O,correct,animals,8-10,A_E_M_O_INTRO,INTRO,orientation
206,12460a06,17,2019-06-13 06:46:04.669000+00:00,A_E_M_C,correct,animals,8-10,A_E_M_C_INTRO,INTRO,color
207,12460a06,18,2019-06-13 06:46:07.546000+00:00,A_H_F_CT,type,animals,8-10,A_H_F_CT_CORE,CORE,dual
208,12460a06,19,2019-06-13 06:46:11.668000+00:00,A_H_F_OT,type,animals,8-10,A_H_F_OT_CORE,CORE,dual
209,12460a06,20,2019-06-13 06:46:14.927000+00:00,A_H_F_CO,orientation,animals,8-10,A_H_F_CO_CORE,CORE,dual
210,12460a06,21,2019-06-13 06:46:18.883000+00:00,C_H_F_CO,orientation,cards,8-10,C_H_F_CO_CORE,CORE,dual
211,12460a06,22,2019-06-13 06:46:28.446000+00:00,C_H_F_CT,type,cards,8-10,C_H_F_CT_CORE,CORE,dual
212,12460a06,23,2019-06-13 06:46:31.898000+00:00,C_H_F_OT,orientation,cards,8-10,C_H_F_OT_CORE,CORE,dual
213,12460a06,24,2019-06-13 06:46:35.383000+00:00,G_H_F_OT,orientation,geometry,8-10,G_H_F_OT_CORE,CORE,dual
214,12460a06,25,2019-06-13 06:46:38.670000+00:00,G_H_F_CO,orientation,geometry,8-10,G_H_F_CO_CORE,CORE,dual
215,12460a06,26,2019-06-13 06:46:41.655000+00:00,G_H_F_CT,type,geometry,8-10,G_H_F_CT_CORE,CORE,dual
216,12460a06,27,2019-06-13 06:46:47.070000+00:00,A_H_M_CT,type,animals,8-10,A_H_M_CT_CORE,CORE,dual
217,12460a06,28,2019-06-13 06:46:50.670000+00:00,A_H_M_OT,type,animals,8-10,A_H_M_OT_CORE,CORE,dual
218,12460a06,29,2019-06-13 06:46:54.946000+00:00,A_H_M_CO,color,animals,8-10,A_H_M_CO_CORE,CORE,dual
219,12460a06,30,2019-06-13 06:46:59.060000+00:00,C_H_M_CO,orientation,cards,8-10,C_H_M_CO_CORE,CORE,dual
220,12460a06,31,2019-06-13 06:47:02.082000+00:00,C_H_M_CT,type,cards,8-10,C_H_M_CT_CORE,CORE,dual
221,12460a06,32,2019-06-13 06:47:06.985000+00:00,C_H_M_OT,orientation,cards,8-10,C_H_M_OT_CORE,CORE,dual
222,12460a06,33,2019-06-13 06:47:10.298000+00:00,G_H_M_OT,orientation,geometry,8-10,G_H_M_OT_CORE,CORE,dual
223,12460a06,34,2019-06-13 06:47:12.863000+00:00,G_H_M_CO,orientation,geometry,8-10,G_H_M_CO_CORE,CORE,dual
224,12460a06,35,2019-06-13 06:47:18.669000+00:00,G_H_M_CT,type,geometry,8-10,G_H_M_CT_CORE,CORE,dual
225,12460a06,36,2019-06-13 06:47:22.671000+00:00,G_H_F_OT,orientation,geometry,8-10,G_H_F_OT_TRIK,TRIK,dual
226,12460a06,37,2019-06-13 06:47:26.832000+00:00,G_H_M_OT,orientation,geometry,8-10,G_H_M_OT_FLEX,FLEX,dual
227,12460a06,38,2019-06-13 06:47:29.756000+00:00,C_H_F_CO,orientation,cards,8-10,C_H_F_CO_TRIK,TRIK,dual
228,12460a06,39,2019-06-13 06:47:34.024000+00:00,C_H_M_CO,orientation,cards,8-10,C_H_M_CO_FLEX,FLEX,dual
229,12460a06,40,2019-06-13 06:47:37.546000+00:00,A_H_F_CT,type,animals,8-10,A_H_F_CT_TRIK,TRIK,dual
230,12460a06,41,2019-06-13 06:47:44.974000+00:00,A_H_M_CT,type,animals,8-10,A_H_M_CT_FLEX,FLEX,dual
231,12460a06,42,2019-06-13 06:47:47.507000+00:00,G_H_F_OT,orientation,geometry,8-10,G_H_F_OT_DELY,DELY,dual
232,12460a06,43,2019-06-13 06:47:51.607000+00:00,C_H_F_CO,orientation,cards,8-10,C_H_F_CO_DELY,DELY,dual
233,12460a06,44,2019-06-13 06:47:54.025000+00:00,A_H_F_CT,type,animals,8-10,A_H_F_CT_DELY,DELY,dual
234,12460a06,45,2019-06-13 06:47:57.584000+00:00,A_H_F_OT,type,animals,8-10,A_H_F_OT_TRIK,TRIK,dual
235,12460a06,46,2019-06-13 06:48:04.970000+00:00,A_H_M_OT,type,animals,8-10,A_H_M_OT_FLEX,FLEX,dual
236,12460a06,47,2019-06-13 06:48:07.848000+00:00,C_H_F_CT,type,cards,8-10,C_H_F_CT_TRIK,TRIK,dual
237,12460a06,48,2019-06-13 06:48:14.078000+00:00,C_H_M_CT,type,cards,8-10,C_H_M_CT_FLEX,FLEX,dual
238,12460a06,49,2019-06-13 06:48:17.983000+00:00,G_H_F_CO,orientation,geometry,8-10,G_H_F_CO_TRIK,TRIK,dual
239,12460a06,50,2019-06-13 06:48:24.535000+00:00,G_H_M_CO,orientation,geometry,8-10,G_H_M_CO_FLEX,FLEX,dual
240,12460a06,51,2019-06-13 06:48:28.530000+00:00,A_H_F_OT,type,animals,8-10,A_H_F_OT_DELY,DELY,dual
241,12460a06,52,2019-06-13 06:48:34.498000+00:00,C_H_F_CT,type,cards,8-10,C_H_F_CT_DELY,DELY,dual
242,12460a06,53,2019-06-13 06:48:40.018000+00:00,G_H_F_CO,orientation,geometry,8-10,G_H_F_CO_DELY,DELY,dual
243,12460a06,54,2019-06-13 06:48:49.419000+00:00,C_H_F_OT,orientation,cards,8-10,C_H_F_OT_TRIK,TRIK,dual
244,12460a06,55,2019-06-13 06:48:56.156000+00:00,C_H_M_OT,orientation,cards,8-10,C_H_M_OT_FLEX,FLEX,dual
245,12460a06,56,2019-06-13 06:48:59.209000+00:00,G_H_F_CT,type,geometry,8-10,G_H_F_CT_TRIK,TRIK,dual
246,12460a06,57,2019-06-13 06:49:02.780000+00:00,G_H_M_CT,color,geometry,8-10,G_H_M_CT_FLEX,FLEX,dual
247,12460a06,58,2019-06-13 06:49:12.745000+00:00,A_H_F_CO,orientation,animals,8-10,A_H_F_CO_TRIK,TRIK,dual
248,12460a06,59,2019-06-13 06:49:19.939000+00:00,A_H_M_CO,color,animals,8-10,A_H_M_CO_FLEX,FLEX,dual
249,12460a06,60,2019-06-13 06:49:23.042000+00:00,C_H_F_OT,orientation,cards,8-10,C_H_F_OT_DELY,DELY,dual
250,12460a06,61,2019-06-13 06:49:28.432000+00:00,G_H_F_CT,type,geometry,8-10,G_H_F_CT_DELY,DELY,dual
251,12460a06,62,2019-06-13 06:49:32.137000+00:00,A_H_F_CO,orientation,animals,8-10,A_H_F_CO_DELY,DELY,dual
252,128880be,0,2019-06-05 12:52:20.589000+00:00,C_E_F_T,correct,cards,8-10,C_E_F_T_INTRO,INTRO,type
253,128880be,1,2019-06-05 12:52:32.585000+00:00,C_E_F_C,correct,cards,8-10,C_E_F_C_INTRO,INTRO,color
254,128880be,2,2019-06-05 12:52:48.215000+00:00,C_E_F_O,correct,cards,8-10,C_E_F_O_INTRO,INTRO,orientation
255,128880be,3,2019-06-05 12:52:52.774000+00:00,G_E_F_C,correct,geometry,8-10,G_E_F_C_INTRO,INTRO,color
256,128880be,4,2019-06-05 12:52:59.342000+00:00,G_E_F_T,wrong,geometry,8-10,G_E_F_T_INTRO,INTRO,type
257,128880be,5,2019-06-05 12:53:07.504000+00:00,G_E_F_O,correct,geometry,8-10,G_E_F_O_INTRO,INTRO,orientation
258,128880be,6,2019-06-05 12:53:14.358000+00:00,A_E_F_T,correct,animals,8-10,A_E_F_T_INTRO,INTRO,type
259,128880be,7,2019-06-05 12:53:22.343000+00:00,A_E_F_O,wrong,animals,8-10,A_E_F_O_INTRO,INTRO,orientation
260,128880be,8,2019-06-05 12:53:40.690000+00:00,A_E_F_C,wrong,animals,8-10,A_E_F_C_INTRO,INTRO,color
261,128880be,9,2019-06-05 12:53:50.910000+00:00,C_E_M_O,correct,cards,8-10,C_E_M_O_INTRO,INTRO,orientation
262,128880be,10,2019-06-05 12:53:58.278000+00:00,C_E_M_C,correct,cards,8-10,C_E_M_C_INTRO,INTRO,color
263,128880be,11,2019-06-05 12:54:04.195000+00:00,C_E_M_T,correct,cards,8-10,C_E_M_T_INTRO,INTRO,type
264,128880be,12,2019-06-05 12:54:07.107000+00:00,A_E_M_T,correct,animals,8-10,A_E_M_T_INTRO,INTRO,type
265,128880be,13,2019-06-05 12:54:14.658000+00:00,A_E_M_O,correct,animals,8-10,A_E_M_O_INTRO,INTRO,orientation
266,128880be,14,2019-06-05 12:54:21.740000+00:00,A_E_M_C,correct,animals,8-10,A_E_M_C_INTRO,INTRO,color
267,128880be,15,2019-06-05 12:54:27.236000+00:00,G_E_M_O,correct,geometry,8-10,G_E_M_O_INTRO,INTRO,orientation
268,128880be,16,2019-06-05 12:54:33.379000+00:00,G_E_M_C,correct,geometry,8-10,G_E_M_C_INTRO,INTRO,color
269,128880be,17,2019-06-05 12:54:36.700000+00:00,G_E_M_T,correct,geometry,8-10,G_E_M_T_INTRO,INTRO,type
270,128880be,18,2019-06-05 12:54:41.509000+00:00,G_H_F_OT,orientation,geometry,8-10,G_H_F_OT_CORE,CORE,dual
271,128880be,19,2019-06-05 12:54:43.980000+00:00,G_H_F_CO,orientation,geometry,8-10,G_H_F_CO_CORE,CORE,dual
272,128880be,20,2019-06-05 12:54:47.111000+00:00,G_H_F_CT,type,geometry,8-10,G_H_F_CT_CORE,CORE,dual
273,128880be,21,2019-06-05 12:54:49.969000+00:00,A_H_F_CT,type,animals,8-10,A_H_F_CT_CORE,CORE,dual
274,128880be,22,2019-06-05 12:54:52.775000+00:00,A_H_F_OT,orientation,animals,8-10,A_H_F_OT_CORE,CORE,dual
275,128880be,23,2019-06-05 12:54:56.790000+00:00,A_H_F_CO,orientation,animals,8-10,A_H_F_CO_CORE,CORE,dual
276,128880be,24,2019-06-05 12:55:03.343000+00:00,C_H_F_CO,orientation,cards,8-10,C_H_F_CO_CORE,CORE,dual
277,128880be,25,2019-06-05 12:55:06.593000+00:00,C_H_F_CT,type,cards,8-10,C_H_F_CT_CORE,CORE,dual
278,128880be,26,2019-06-05 12:55:10.249000+00:00,C_H_F_OT,orientation,cards,8-10,C_H_F_OT_CORE,CORE,dual
279,128880be,27,2019-06-05 12:55:14.598000+00:00,A_H_M_CT,type,animals,8-10,A_H_M_CT_CORE,CORE,dual
280,128880be,28,2019-06-05 12:55:25.329000+00:00,A_H_M_OT,type,animals,8-10,A_H_M_OT_CORE,CORE,dual
281,128880be,29,2019-06-05 12:55:34.150000+00:00,A_H_M_CO,orientation,animals,8-10,A_H_M_CO_CORE,CORE,dual
282,128880be,30,2019-06-05 12:55:37.128000+00:00,C_H_M_CO,orientation,cards,8-10,C_H_M_CO_CORE,CORE,dual
283,128880be,31,2019-06-05 12:55:39.119000+00:00,C_H_M_CT,type,cards,8-10,C_H_M_CT_CORE,CORE,dual
284,128880be,32,2019-06-05 12:55:41.866000+00:00,C_H_M_OT,orientation,cards,8-10,C_H_M_OT_CORE,CORE,dual
285,128880be,33,2019-06-05 12:55:44.844000+00:00,G_H_M_OT,orientation,geometry,8-10,G_H_M_OT_CORE,CORE,dual
286,128880be,34,2019-06-05 12:55:47.749000+00:00,G_H_M_CO,orientation,geometry,8-10,G_H_M_CO_CORE,CORE,dual
287,128880be,35,2019-06-05 12:55:52.279000+00:00,G_H_M_CT,type,geometry,8-10,G_H_M_CT_CORE,CORE,dual
288,128880be,36,2019-06-05 12:55:56.031000+00:00,G_H_F_OT,orientation,geometry,8-10,G_H_F_OT_TRIK,TRIK,dual
289,128880be,37,2019-06-05 12:56:04.470000+00:00,G_H_M_OT,orientation,geometry,8-10,G_H_M_OT_FLEX,FLEX,dual
290,128880be,38,2019-06-05 12:56:06.900000+00:00,C_H_F_CO,orientation,cards,8-10,C_H_F_CO_TRIK,TRIK,dual
291,128880be,39,2019-06-05 12:56:15.916000+00:00,C_H_M_CO,orientation,cards,8-10,C_H_M_CO_FLEX,FLEX,dual
292,128880be,40,2019-06-05 12:56:18.796000+00:00,A_H_F_CT,type,animals,8-10,A_H_F_CT_TRIK,TRIK,dual
293,128880be,41,2019-06-05 12:56:31.943000+00:00,A_H_M_CT,color,animals,8-10,A_H_M_CT_FLEX,FLEX,dual
294,128880be,42,2019-06-05 12:56:34.451000+00:00,G_H_F_OT,orientation,geometry,8-10,G_H_F_OT_DELY,DELY,dual
295,128880be,43,2019-06-05 12:56:36.918000+00:00,C_H_F_CO,orientation,cards,8-10,C_H_F_CO_DELY,DELY,dual
296,128880be,44,2019-06-05 12:56:43.014000+00:00,A_H_F_CT,type,animals,8-10,A_H_F_CT_DELY,DELY,dual
297,128880be,45,2019-06-05 12:56:45.486000+00:00,A_H_F_OT,type,animals,8-10,A_H_F_OT_TRIK,TRIK,dual
298,128880be,46,2019-06-05 12:56:50.801000+00:00,A_H_M_OT,type,animals,8-10,A_H_M_OT_FLEX,FLEX,dual
299,128880be,47,2019-06-05 12:56:53.606000+00:00,C_H_F_CT,type,cards,8-10,C_H_F_CT_TRIK,TRIK,dual
300,128880be,48,2019-06-05 12:56:58.748000+00:00,C_H_M_CT,type,cards,8-10,C_H_M_CT_FLEX,FLEX,dual
301,128880be,49,2019-06-05 12:57:01.506000+00:00,G_H_F_CO,orientation,geometry,8-10,G_H_F_CO_TRIK,TRIK,dual
302,128880be,50,2019-06-05 12:57:08.165000+00:00,G_H_M_CO,orientation,geometry,8-10,G_H_M_CO_FLEX,FLEX,dual
303,128880be,51,2019-06-05 12:57:12.704000+00:00,A_H_F_OT,type,animals,8-10,A_H_F_OT_DELY,DELY,dual
304,128880be,52,2019-06-05 12:57:15.865000+00:00,C_H_F_CT,type,cards,8-10,C_H_F_CT_DELY,DELY,dual
305,128880be,53,2019-06-05 12:57:20.492000+00:00,G_H_F_CO,orientation,geometry,8-10,G_H_F_CO_DELY,DELY,dual
306,128880be,54,2019-06-05 12:57:29.137000+00:00,C_H_F_OT,orientation,cards,8-10,C_H_F_OT_TRIK,TRIK,dual
307,128880be,55,2019-06-05 12:57:33.215000+00:00,C_H_M_OT,orientation,cards,8-10,C_H_M_OT_FLEX,FLEX,dual
308,128880be,56,2019-06-05 12:57:36.342000+00:00,G_H_F_CT,type,geometry,8-10,G_H_F_CT_TRIK,TRIK,dual
309,128880be,57,2019-06-05 12:57:41.624000+00:00,G_H_M_CT,type,geometry,8-10,G_H_M_CT_FLEX,FLEX,dual
310,128880be,58,2019-06-05 12:57:45.572000+00:00,A_H_F_CO,orientation,animals,8-10,A_H_F_CO_TRIK,TRIK,dual
311,128880be,59,2019-06-05 12:57:50.558000+00:00,A_H_M_CO,orientation,animals,8-10,A_H_M_CO_FLEX,FLEX,dual
312,128880be,60,2019-06-05 12:57:54.889000+00:00,C_H_F_OT,type,cards,8-10,C_H_F_OT_DELY,DELY,dual
313,128880be,61,2019-06-05 12:58:01.489000+00:00,G_H_F_CT,type,geometry,8-10,G_H_F_CT_DELY,DELY,dual
314,128880be,62,2019-06-05 12:58:05.572000+00:00,A_H_F_CO,orientation,animals,8-10,A_H_F_CO_DELY,DELY,dual
315,131ddb1e,0,2019-06-17 09:20:00.359000+00:00,G_E_F_C,correct,geometry,11-13,G_E_F_C_INTRO,INTRO,color
316,131ddb1e,1,2019-06-17 09:20:47.328000+00:00,G_E_F_T,correct,geometry,11-13,G_E_F_T_INTRO,INTRO,type
317,131ddb1e,2,2019-06-17 09:20:59.985000+00:00,G_E_F_O,correct,geometry,11-13,G_E_F_O_INTRO,INTRO,orientation
318,131ddb1e,3,2019-06-17 09:21:11.058000+00:00,A_E_F_T,correct,animals,11-13,A_E_F_T_INTRO,INTRO,type
319,131ddb1e,4,2019-06-17 09:21:38.173000+00:00,A_E_F_O,wrong,animals,11-13,A_E_F_O_INTRO,INTRO,orientation
320,131ddb1e,5,2019-06-17 09:21:50.644000+00:00,A_E_F_C,correct,animals,11-13,A_E_F_C_INTRO,INTRO,color
321,131ddb1e,6,2019-06-17 09:21:55.863000+00:00,C_E_F_T,correct,cards,11-13,C_E_F_T_INTRO,INTRO,type
322,131ddb1e,7,2019-06-17 09:21:58.748000+00:00,C_E_F_C,correct,cards,11-13,C_E_F_C_INTRO,INTRO,color
323,131ddb1e,8,2019-06-17 09:22:01.369000+00:00,C_E_F_O,correct,cards,11-13,C_E_F_O_INTRO,INTRO,orientation
324,131ddb1e,9,2019-06-17 09:22:05.664000+00:00,C_E_M_O,correct,cards,11-13,C_E_M_O_INTRO,INTRO,orientation
325,131ddb1e,10,2019-06-17 09:22:10.773000+00:00,C_E_M_C,correct,cards,11-13,C_E_M_C_INTRO,INTRO,color
326,131ddb1e,11,2019-06-17 09:22:15.861000+00:00,C_E_M_T,correct,cards,11-13,C_E_M_T_INTRO,INTRO,type
327,131ddb1e,12,2019-06-17 09:22:21.585000+00:00,G_E_M_O,correct,geometry,11-13,G_E_M_O_INTRO,INTRO,orientation
328,131ddb1e,13,2019-06-17 09:22:26.433000+00:00,G_E_M_C,correct,geometry,11-13,G_E_M_C_INTRO,INTRO,color
329,131ddb1e,14,2019-06-17 09:22:30.412000+00:00,G_E_M_T,correct,geometry,11-13,G_E_M_T_INTRO,INTRO,type
330,131ddb1e,15,2019-06-17 09:22:36.233000+00:00,A_E_M_T,correct,animals,11-13,A_E_M_T_INTRO,INTRO,type
331,131ddb1e,16,2019-06-17 09:22:39.926000+00:00,A_E_M_O,wrong,animals,11-13,A_E_M_O_INTRO,INTRO,orientation
332,131ddb1e,17,2019-06-17 09:22:51.343000+00:00,A_E_M_C,correct,animals,11-13,A_E_M_C_INTRO,INTRO,color
333,131ddb1e,18,2019-06-17 09:22:55.414000+00:00,C_H_F_CO,color,cards,11-13,C_H_F_CO_CORE,CORE,dual
334,131ddb1e,19,2019-06-17 09:23:00.946000+00:00,C_H_F_CT,type,cards,11-13,C_H_F_CT_CORE,CORE,dual
335,131ddb1e,20,2019-06-17 09:23:05.806000+00:00,C_H_F_OT,type,cards,11-13,C_H_F_OT_CORE,CORE,dual
336,131ddb1e,21,2019-06-17 09:23:37.771000+00:00,A_H_F_CT,type,animals,11-13,A_H_F_CT_CORE,CORE,dual
337,131ddb1e,22,2019-06-17 09:23:42.349000+00:00,A_H_F_OT,type,animals,11-13,A_H_F_OT_CORE,CORE,dual
338,131ddb1e,23,2019-06-17 09:23:52.591000+00:00,A_H_F_CO,orientation,animals,11-13,A_H_F_CO_CORE,CORE,dual
339,131ddb1e,24,2019-06-17 09:24:06.005000+00:00,G_H_F_OT,orientation,geometry,11-13,G_H_F_OT_CORE,CORE,dual
340,131ddb1e,25,2019-06-17 09:24:08.265000+00:00,G_H_F_CO,color,geometry,11-13,G_H_F_CO_CORE,CORE,dual
341,131ddb1e,26,2019-06-17 09:24:11.476000+00:00,G_H_F_CT,type,geometry,11-13,G_H_F_CT_CORE,CORE,dual
342,131ddb1e,27,2019-06-17 09:24:16.125000+00:00,A_H_M_CT,color,animals,11-13,A_H_M_CT_CORE,CORE,dual
343,131ddb1e,28,2019-06-17 09:24:20.317000+00:00,A_H_M_OT,type,animals,11-13,A_H_M_OT_CORE,CORE,dual
344,131ddb1e,29,2019-06-17 09:24:27.158000+00:00,A_H_M_CO,orientation,animals,11-13,A_H_M_CO_CORE,CORE,dual
345,131ddb1e,30,2019-06-17 09:24:30.570000+00:00,C_H_M_CO,color,cards,11-13,C_H_M_CO_CORE,CORE,dual
346,131ddb1e,31,2019-06-17 09:24:35.489000+00:00,C_H_M_CT,color,cards,11-13,C_H_M_CT_CORE,CORE,dual
347,131ddb1e,32,2019-06-17 09:24:46.952000+00:00,C_H_M_OT,type,cards,11-13,C_H_M_OT_CORE,CORE,dual
348,131ddb1e,33,2019-06-17 09:24:51.313000+00:00,G_H_M_OT,orientation,geometry,11-13,G_H_M_OT_CORE,CORE,dual
349,131ddb1e,34,2019-06-17 09:24:53.918000+00:00,G_H_M_CO,color,geometry,11-13,G_H_M_CO_CORE,CORE,dual
350,131ddb1e,35,2019-06-17 09:24:55.398000+00:00,G_H_M_CT,type,geometry,11-13,G_H_M_CT_CORE,CORE,dual
351,131ddb1e,36,2019-06-17 09:24:56.600000+00:00,G_H_F_OT,type,geometry,11-13,G_H_F_OT_TRIK,TRIK,dual
352,131ddb1e,37,2019-06-17 09:25:03.235000+00:00,G_H_M_OT,orientation,geometry,11-13,G_H_M_OT_FLEX,FLEX,dual
353,131ddb1e,38,2019-06-17 09:25:07.328000+00:00,C_H_F_CO,color,cards,11-13,C_H_F_CO_TRIK,TRIK,dual
354,131ddb1e,39,2019-06-17 09:25:14.703000+00:00,C_H_M_CO,orientation,cards,11-13,C_H_M_CO_FLEX,FLEX,dual
355,131ddb1e,40,2019-06-17 09:25:17.070000+00:00,A_H_F_CT,color,animals,11-13,A_H_F_CT_TRIK,TRIK,dual
356,131ddb1e,41,2019-06-17 09:25:21.686000+00:00,A_H_M_CT,color,animals,11-13,A_H_M_CT_FLEX,FLEX,dual
357,131ddb1e,42,2019-06-17 09:25:25.778000+00:00,G_H_F_OT,orientation,geometry,11-13,G_H_F_OT_DELY,DELY,dual
358,131ddb1e,43,2019-06-17 09:25:28.443000+00:00,C_H_F_CO,orientation,cards,11-13,C_H_F_CO_DELY,DELY,dual
359,131ddb1e,44,2019-06-17 09:25:37.797000+00:00,A_H_F_CT,color,animals,11-13,A_H_F_CT_DELY,DELY,dual
360,131ddb1e,45,2019-06-17 09:25:42.039000+00:00,A_H_F_OT,type,animals,11-13,A_H_F_OT_TRIK,TRIK,dual
361,131ddb1e,46,2019-06-17 09:25:49.296000+00:00,A_H_M_OT,type,animals,11-13,A_H_M_OT_FLEX,FLEX,dual
362,131ddb1e,47,2019-06-17 09:25:55.650000+00:00,C_H_F_CT,type,cards,11-13,C_H_F_CT_TRIK,TRIK,dual
363,131ddb1e,48,2019-06-17 09:26:02.157000+00:00,C_H_M_CT,color,cards,11-13,C_H_M_CT_FLEX,FLEX,dual
364,131ddb1e,49,2019-06-17 09:26:05.783000+00:00,G_H_F_CO,orientation,geometry,11-13,G_H_F_CO_TRIK,TRIK,dual
365,131ddb1e,50,2019-06-17 09:26:10.941000+00:00,G_H_M_CO,color,geometry,11-13,G_H_M_CO_FLEX,FLEX,dual
366,131ddb1e,51,2019-06-17 09:26:14.171000+00:00,A_H_F_OT,orientation,animals,11-13,A_H_F_OT_DELY,DELY,dual
367,131ddb1e,52,2019-06-17 09:26:16.621000+00:00,C_H_F_CT,color,cards,11-13,C_H_F_CT_DELY,DELY,dual
368,131ddb1e,53,2019-06-17 09:26:18.762000+00:00,G_H_F_CO,color,geometry,11-13,G_H_F_CO_DELY,DELY,dual
369,131ddb1e,54,2019-06-17 09:26:21.168000+00:00,C_H_F_OT,orientation,cards,11-13,C_H_F_OT_TRIK,TRIK,dual
370,131ddb1e,55,2019-06-17 09:26:25.084000+00:00,C_H_M_OT,orientation,cards,11-13,C_H_M_OT_FLEX,FLEX,dual
371,131ddb1e,56,2019-06-17 09:26:27.438000+00:00,G_H_F_CT,color,geometry,11-13,G_H_F_CT_TRIK,TRIK,dual
372,131ddb1e,57,2019-06-17 09:26:30.351000+00:00,G_H_M_CT,color,geometry,11-13,G_H_M_CT_FLEX,FLEX,dual
373,131ddb1e,58,2019-06-17 09:26:33.374000+00:00,A_H_F_CO,orientation,animals,11-13,A_H_F_CO_TRIK,TRIK,dual
374,131ddb1e,59,2019-06-17 09:26:41.105000+00:00,A_H_M_CO,orientation,animals,11-13,A_H_M_CO_FLEX,FLEX,dual
375,131ddb1e,60,2019-06-17 09:26:44.451000+00:00,C_H_F_OT,orientation,cards,11-13,C_H_F_OT_DELY,DELY,dual
376,131ddb1e,61,2019-06-17 09:26:47.874000+00:00,G_H_F_CT,type,geometry,11-13,G_H_F_CT_DELY,DELY,dual
377,131ddb1e,62,2019-06-17 09:26:53.674000+00:00,A_H_F_CO,orientation,animals,11-13,A_H_F_CO_DELY,DELY,dual
378,13c4f1b0,0,2019-06-05 12:50:58.704000+00:00,C_E_F_T,correct,cards,8-10,C_E_F_T_INTRO,INTRO,type
379,13c4f1b0,1,2019-06-05 12:51:07.506000+00:00,C_E_F_C,correct,cards,8-10,C_E_F_C_INTRO,INTRO,color
380,13c4f1b0,2,2019-06-05 12:51:17.197000+00:00,C_E_F_O,correct,cards,8-10,C_E_F_O_INTRO,INTRO,orientation
381,13c4f1b0,3,2019-06-05 12:51:20.780000+00:00,G_E_F_C,correct,geometry,8-10,G_E_F_C_INTRO,INTRO,color
382,13c4f1b0,4,2019-06-05 12:51:26.158000+00:00,G_E_F_T,correct,geometry,8-10,G_E_F_T_INTRO,INTRO,type
383,13c4f1b0,5,2019-06-05 12:51:32.374000+00:00,G_E_F_O,correct,geometry,8-10,G_E_F_O_INTRO,INTRO,orientation
384,13c4f1b0,6,2019-06-05 12:51:36.731000+00:00,A_E_F_T,correct,animals,8-10,A_E_F_T_INTRO,INTRO,type
385,13c4f1b0,7,2019-06-05 12:51:45.749000+00:00,A_E_F_O,wrong,animals,8-10,A_E_F_O_INTRO,INTRO,orientation
386,13c4f1b0,8,2019-06-05 12:52:03.119000+00:00,A_E_F_C,wrong,animals,8-10,A_E_F_C_INTRO,INTRO,color
387,13c4f1b0,9,2019-06-05 12:52:27.493000+00:00,G_E_M_O,correct,geometry,8-10,G_E_M_O_INTRO,INTRO,orientation
388,13c4f1b0,10,2019-06-05 12:52:32.555000+00:00,G_E_M_C,correct,geometry,8-10,G_E_M_C_INTRO,INTRO,color
389,13c4f1b0,11,2019-06-05 12:52:35.493000+00:00,G_E_M_T,correct,geometry,8-10,G_E_M_T_INTRO,INTRO,type
390,13c4f1b0,12,2019-06-05 12:52:38.831000+00:00,A_E_M_T,correct,animals,8-10,A_E_M_T_INTRO,INTRO,type
391,13c4f1b0,13,2019-06-05 12:52:44.946000+00:00,A_E_M_O,correct,animals,8-10,A_E_M_O_INTRO,INTRO,orientation
392,13c4f1b0,14,2019-06-05 12:52:59.604000+00:00,A_E_M_C,wrong,animals,8-10,A_E_M_C_INTRO,INTRO,color
393,13c4f1b0,15,2019-06-05 12:53:04.545000+00:00,C_E_M_O,correct,cards,8-10,C_E_M_O_INTRO,INTRO,orientation
394,13c4f1b0,16,2019-06-05 12:53:08.642000+00:00,C_E_M_C,correct,cards,8-10,C_E_M_C_INTRO,INTRO,color
395,13c4f1b0,17,2019-06-05 12:53:12.517000+00:00,C_E_M_T,correct,cards,8-10,C_E_M_T_INTRO,INTRO,type
396,13c4f1b0,18,2019-06-05 12:53:19.344000+00:00,A_H_F_CT,type,animals,8-10,A_H_F_CT_CORE,CORE,dual
397,13c4f1b0,19,2019-06-05 12:53:24.888000+00:00,A_H_F_OT,type,animals,8-10,A_H_F_OT_CORE,CORE,dual
398,13c4f1b0,20,2019-06-05 12:53:28.570000+00:00,A_H_F_CO,color,animals,8-10,A_H_F_CO_CORE,CORE,dual
